sample_id,asv_id,health,n_reads,rclr
2016_S_SB_D_250,ASV1510,D,0,0
2016_S_SB_D_250,ASV1515,D,0,0
2016_S_SB_D_250,ASV1518,D,0,0
2016_S_SB_D_250,ASV1520,D,0,0
2016_S_SB_D_250,ASV1523,D,0,0
2016_S_SB_D_250,ASV1524,D,0,0
2016_S_SB_D_250,ASV1526,D,0,0
2016_S_SB_D_250,ASV1531,D,0,0
2016_S_SB_D_250,ASV1540,D,0,0
2016_S_SB_D_250,ASV1544,D,0,0
2016_S_SB_D_250,ASV1545,D,0,0
2016_S_SB_D_250,ASV1552,D,0,0
2016_S_SB_D_250,ASV1555,D,0,0
2016_S_SB_D_250,ASV1557,D,0,0
2016_S_SB_D_250,ASV1559,D,0,0
2016_S_SB_D_250,ASV1561,D,0,0
2016_S_SB_D_250,ASV1563,D,0,0
2016_S_SB_D_250,ASV1569,D,0,0
2016_S_SB_D_250,ASV1575,D,0,0
2016_S_SB_D_250,ASV1576,D,0,0
2016_S_SB_D_250,ASV1581,D,0,0
2016_S_SB_D_250,ASV1583,D,0,0
2016_S_SB_D_250,ASV1588,D,0,0
2016_S_SB_D_250,ASV1592,D,0,0
2016_S_SB_D_250,ASV1593,D,0,0
2016_S_SB_D_250,ASV1596,D,0,0
2016_S_SB_D_250,ASV1600,D,0,0
2016_S_SB_D_250,ASV1603,D,0,0
2016_S_SB_D_250,ASV1606,D,0,0
2016_S_SB_D_250,ASV1611,D,0,0
2016_S_SB_D_250,ASV1614,D,0,0
2016_S_SB_D_250,ASV1617,D,0,0
2016_S_SB_D_250,ASV1633,D,0,0
2016_S_SB_D_250,ASV1639,D,0,0
2016_S_SB_D_250,ASV1645,D,0,0
2016_S_SB_D_250,ASV1657,D,0,0
2016_S_SB_D_250,ASV1658,D,0,0
2016_S_SB_D_250,ASV1668,D,0,0
2016_S_SB_D_250,ASV1674,D,0,0
2016_S_SB_D_250,ASV1675,D,0,0
2016_S_SB_D_250,ASV1681,D,0,0
2016_S_SB_D_250,ASV1684,D,1,-1.303092236464901
2016_S_SB_D_250,ASV1686,D,0,0
2016_S_SB_D_250,ASV1687,D,0,0
2016_S_SB_D_250,ASV1693,D,0,0
2016_S_SB_D_250,ASV1712,D,0,0
2016_S_SB_D_250,ASV1718,D,0,0
2016_S_SB_D_250,ASV1722,D,0,0
2016_S_SB_D_250,ASV1724,D,0,0
2016_S_SB_D_250,ASV1730,D,0,0
2016_S_SB_D_250,ASV1732,D,0,0
2016_S_SB_D_250,ASV1733,D,0,0
2016_S_SB_D_250,ASV1738,D,0,0
2016_S_SB_D_250,ASV1739,D,0,0
2016_S_SB_D_250,ASV1740,D,0,0
2016_S_SB_D_250,ASV1742,D,0,0
2016_S_SB_D_250,ASV1745,D,0,0
2016_S_SB_D_250,ASV1746,D,0,0
2016_S_SB_D_250,ASV1748,D,0,0
2016_S_SB_D_250,ASV1754,D,0,0
2016_S_SB_D_250,ASV1760,D,0,0
2016_S_SB_D_250,ASV1777,D,0,0
2016_S_SB_D_250,ASV1780,D,0,0
2016_S_SB_D_250,ASV1782,D,0,0
2016_S_SB_D_250,ASV1785,D,0,0
2016_S_SB_D_250,ASV1786,D,0,0
2016_S_SB_D_250,ASV1788,D,0,0
2016_S_SB_D_250,ASV1790,D,0,0
2016_S_SB_D_250,ASV1793,D,0,0
2016_S_SB_D_250,ASV1799,D,0,0
2016_S_SB_D_250,ASV1830,D,0,0
2016_S_SB_D_250,ASV1836,D,0,0
2016_S_SB_D_250,ASV1837,D,0,0
2016_S_SB_D_250,ASV1845,D,0,0
2016_S_SB_D_250,ASV1846,D,0,0
2016_S_SB_D_250,ASV1854,D,0,0
2016_S_SB_D_250,ASV1862,D,0,0
2016_S_SB_D_250,ASV1866,D,0,0
2016_S_SB_D_250,ASV1874,D,0,0
2016_S_SB_D_250,ASV1886,D,0,0
2016_S_SB_D_250,ASV1887,D,0,0
2016_S_SB_D_250,ASV1899,D,0,0
2016_S_SB_D_250,ASV1908,D,0,0
2016_S_SB_D_250,ASV1923,D,0,0
2016_S_SB_D_250,ASV1926,D,0,0
2016_S_SB_D_250,ASV1927,D,0,0
2016_S_SB_D_250,ASV1933,D,0,0
2016_S_SB_D_250,ASV1939,D,0,0
2016_S_SB_D_250,ASV1943,D,0,0
2016_S_SB_D_250,ASV1944,D,0,0
2016_S_SB_D_250,ASV1963,D,0,0
2016_S_SB_D_250,ASV1964,D,0,0
2016_S_SB_D_250,ASV1965,D,0,0
2016_S_SB_D_250,ASV1980,D,0,0
2016_S_SB_D_250,ASV1993,D,0,0
2016_S_SB_D_250,ASV1995,D,0,0
2016_S_SB_D_250,ASV2009,D,0,0
2016_S_SB_D_250,ASV2014,D,0,0
2016_S_SB_D_250,ASV2017,D,0,0
2016_S_SB_D_250,ASV2040,D,0,0
2016_S_SB_D_250,ASV2043,D,0,0
2016_S_SB_D_250,ASV2044,D,0,0
2016_S_SB_D_250,ASV2045,D,0,0
2016_S_SB_D_250,ASV2052,D,0,0
2016_S_SB_D_250,ASV2054,D,0,0
2016_S_SB_D_250,ASV2055,D,0,0
2016_S_SB_D_250,ASV2060,D,0,0
2016_S_SB_D_250,ASV2061,D,0,0
2016_S_SB_D_250,ASV2066,D,0,0
2016_S_SB_D_250,ASV2070,D,0,0
2016_S_SB_D_250,ASV2079,D,0,0
2016_S_SB_D_250,ASV2080,D,0,0
2016_S_SB_D_250,ASV2084,D,0,0
2016_S_SB_D_250,ASV2088,D,0,0
2016_S_SB_D_250,ASV2089,D,0,0
2016_S_SB_D_250,ASV2094,D,0,0
2016_S_SB_D_250,ASV2096,D,0,0
2016_S_SB_D_250,ASV2097,D,0,0
2016_S_SB_D_250,ASV2105,D,0,0
2016_S_SB_D_250,ASV2111,D,0,0
2016_S_SB_D_250,ASV2133,D,0,0
2016_S_SB_D_250,ASV2135,D,0,0
2016_S_SB_D_250,ASV2141,D,0,0
2016_S_SB_D_250,ASV2144,D,0,0
2016_S_SB_D_250,ASV2155,D,0,0
2016_S_SB_D_250,ASV2156,D,0,0
2016_S_SB_D_250,ASV2171,D,0,0
2016_S_SB_D_250,ASV2173,D,0,0
2016_S_SB_D_250,ASV2187,D,0,0
2016_S_SB_D_250,ASV2188,D,0,0
2016_S_SB_D_250,ASV2189,D,0,0
2016_S_SB_D_250,ASV2197,D,0,0
2016_S_SB_D_250,ASV2199,D,0,0
2016_S_SB_D_250,ASV2202,D,0,0
2016_S_SB_D_250,ASV2207,D,0,0
2016_S_SB_D_250,ASV2214,D,0,0
2016_S_SB_D_250,ASV2225,D,0,0
2016_S_SB_D_250,ASV2233,D,0,0
2016_S_SB_D_250,ASV2241,D,0,0
2016_S_SB_D_250,ASV2244,D,0,0
2016_S_SB_D_250,ASV2256,D,0,0
2016_S_SB_D_250,ASV2260,D,0,0
2016_S_SB_D_250,ASV2263,D,0,0
2016_S_SB_D_250,ASV2264,D,0,0
2016_S_SB_D_250,ASV2268,D,0,0
2016_S_SB_D_250,ASV2269,D,0,0
2016_S_SB_D_250,ASV2271,D,0,0
2016_S_SB_D_250,ASV2272,D,0,0
2016_S_SB_D_250,ASV2281,D,0,0
2016_S_SB_D_250,ASV2285,D,0,0
2016_S_SB_D_250,ASV2288,D,0,0
2016_S_SB_D_250,ASV2293,D,0,0
2016_S_SB_D_250,ASV2295,D,0,0
2016_S_SB_D_250,ASV2296,D,0,0
2016_S_SB_D_250,ASV2297,D,0,0
2016_S_SB_D_250,ASV2305,D,0,0
2016_S_SB_D_250,ASV2310,D,0,0
2016_S_SB_D_250,ASV2322,D,0,0
2016_S_SB_D_250,ASV2325,D,0,0
2016_S_SB_D_250,ASV2327,D,0,0
2016_S_SB_D_250,ASV2328,D,0,0
2016_S_SB_D_250,ASV2330,D,0,0
2016_S_SB_D_250,ASV2342,D,0,0
2016_S_SB_D_250,ASV2346,D,0,0
2016_S_SB_D_250,ASV2348,D,0,0
2016_S_SB_D_250,ASV2357,D,0,0
2016_S_SB_D_250,ASV2359,D,0,0
2016_S_SB_D_250,ASV2370,D,0,0
2016_S_SB_D_250,ASV2373,D,0,0
2016_S_SB_D_250,ASV2379,D,0,0
2016_S_SB_D_250,ASV2382,D,0,0
2016_S_SB_D_250,ASV2383,D,0,0
2016_S_SB_D_250,ASV2388,D,0,0
2016_S_SB_D_250,ASV2395,D,0,0
2016_S_SB_D_250,ASV2404,D,0,0
2016_S_SB_D_250,ASV2405,D,0,0
2016_S_SB_D_250,ASV2406,D,0,0
2016_S_SB_D_250,ASV2411,D,0,0
2016_S_SB_D_250,ASV2412,D,0,0
2016_S_SB_D_250,ASV2413,D,0,0
2016_S_SB_D_250,ASV2424,D,0,0
2016_S_SB_D_250,ASV2427,D,0,0
2016_S_SB_D_250,ASV2431,D,0,0
2016_S_SB_D_250,ASV2447,D,0,0
2016_S_SB_D_250,ASV2456,D,0,0
2016_S_SB_D_250,ASV2457,D,0,0
2016_S_SB_D_250,ASV2468,D,0,0
2016_S_SB_D_250,ASV2482,D,0,0
2016_S_SB_D_250,ASV2484,D,0,0
2016_S_SB_D_250,ASV2493,D,0,0
2016_S_SB_D_250,ASV2498,D,0,0
2016_S_SB_D_250,ASV2501,D,0,0
2016_S_SB_D_250,ASV2504,D,0,0
2016_S_SB_D_250,ASV2509,D,0,0
2016_S_SB_D_250,ASV2526,D,0,0
2016_S_SB_D_250,ASV2535,D,0,0
2016_S_SB_D_250,ASV2546,D,0,0
2016_S_SB_D_250,ASV2550,D,0,0
2016_S_SB_D_250,ASV2554,D,0,0
2016_S_SB_D_250,ASV2561,D,0,0
2016_S_SB_D_250,ASV2562,D,0,0
2016_S_SB_D_250,ASV2563,D,0,0
2016_S_SB_D_250,ASV2564,D,0,0
2016_S_SB_D_250,ASV2565,D,0,0
2016_S_SB_D_250,ASV2573,D,0,0
2016_S_SB_D_250,ASV2575,D,0,0
2016_S_SB_D_250,ASV2577,D,0,0
2016_S_SB_D_250,ASV2585,D,0,0
2016_S_SB_D_250,ASV2589,D,0,0
2016_S_SB_D_250,ASV2604,D,0,0
2016_S_SB_D_250,ASV2605,D,0,0
2016_S_SB_D_250,ASV2606,D,0,0
2016_S_SB_D_250,ASV2607,D,0,0
2016_S_SB_D_250,ASV2617,D,0,0
2016_S_SB_D_250,ASV2624,D,0,0
2016_S_SB_D_250,ASV2629,D,0,0
2016_S_SB_D_250,ASV2635,D,0,0
2016_S_SB_D_250,ASV2644,D,0,0
2016_S_SB_D_250,ASV2645,D,0,0
2016_S_SB_D_250,ASV2653,D,0,0
2016_S_SB_D_250,ASV2660,D,0,0
2016_S_SB_D_250,ASV2664,D,0,0
2016_S_SB_D_250,ASV2666,D,0,0
2016_S_SB_D_250,ASV2667,D,0,0
2016_S_SB_D_250,ASV2679,D,0,0
2016_S_SB_D_250,ASV2689,D,0,0
2016_S_SB_D_250,ASV2696,D,0,0
2016_S_SB_D_250,ASV2700,D,0,0
2016_S_SB_D_250,ASV2702,D,0,0
2016_S_SB_D_250,ASV2710,D,0,0
2016_S_SB_D_250,ASV2713,D,0,0
2016_S_SB_D_250,ASV2720,D,0,0
2016_S_SB_D_250,ASV2726,D,0,0
2016_S_SB_D_250,ASV2735,D,0,0
2016_S_SB_D_250,ASV2736,D,0,0
2016_S_SB_D_250,ASV2737,D,0,0
2016_S_SB_D_250,ASV2740,D,0,0
2016_S_SB_D_250,ASV2751,D,0,0
2016_S_SB_D_250,ASV2756,D,0,0
2016_S_SB_D_250,ASV2759,D,0,0
2016_S_SB_D_250,ASV2769,D,0,0
2016_S_SB_D_250,ASV2771,D,0,0
2016_S_SB_D_250,ASV2775,D,0,0
2016_S_SB_D_250,ASV2780,D,0,0
2016_S_SB_D_250,ASV2805,D,0,0
2016_S_SB_D_250,ASV2811,D,0,0
2016_S_SB_D_250,ASV2832,D,0,0
2016_S_SB_D_250,ASV2839,D,0,0
2016_S_SB_D_250,ASV2850,D,0,0
2016_S_SB_D_250,ASV2853,D,0,0
2016_S_SB_D_250,ASV2860,D,0,0
2016_S_SB_D_250,ASV2864,D,0,0
2016_S_SB_D_250,ASV2866,D,0,0
2016_S_SB_D_250,ASV2870,D,0,0
2016_S_SB_D_250,ASV2880,D,0,0
2016_S_SB_D_250,ASV2890,D,0,0
2016_S_SB_D_250,ASV2892,D,0,0
2016_S_SB_D_250,ASV2893,D,0,0
2016_S_SB_D_250,ASV2894,D,0,0
2016_S_SB_D_250,ASV2904,D,0,0
2016_S_SB_D_250,ASV2910,D,0,0
2016_S_SB_D_250,ASV2912,D,0,0
2016_S_SB_D_250,ASV2922,D,0,0
2016_S_SB_D_250,ASV2929,D,0,0
2016_S_SB_D_250,ASV2938,D,0,0
2016_S_SB_D_250,ASV2946,D,0,0
2016_S_SB_D_250,ASV2949,D,0,0
2016_S_SB_D_250,ASV2955,D,0,0
2016_S_SB_D_250,ASV2957,D,0,0
2016_S_SB_D_250,ASV2959,D,0,0
2016_S_SB_D_250,ASV2976,D,0,0
2016_S_SB_D_250,ASV2983,D,0,0
2016_S_SB_D_250,ASV2992,D,0,0
2016_S_SB_D_250,ASV3016,D,0,0
2016_S_SB_D_250,ASV3018,D,0,0
2016_S_SB_D_250,ASV3037,D,0,0
2016_S_SB_D_250,ASV3047,D,0,0
2016_S_SB_D_250,ASV3049,D,0,0
2016_S_SB_D_250,ASV3054,D,0,0
2016_S_SB_D_250,ASV3057,D,0,0
2016_S_SB_D_250,ASV3061,D,0,0
2016_S_SB_D_250,ASV3064,D,0,0
2016_S_SB_D_250,ASV3066,D,0,0
2016_S_SB_D_250,ASV3068,D,0,0
2016_S_SB_D_250,ASV3099,D,0,0
2016_S_SB_D_250,ASV3102,D,0,0
2016_S_SB_D_250,ASV3103,D,0,0
2016_S_SB_D_250,ASV3109,D,0,0
2016_S_SB_D_250,ASV3114,D,0,0
2016_S_SB_D_250,ASV3117,D,0,0
2016_S_SB_D_250,ASV3123,D,0,0
2016_S_SB_D_250,ASV3137,D,0,0
2016_S_SB_D_250,ASV3151,D,0,0
2016_S_SB_D_250,ASV3152,D,0,0
2016_S_SB_D_250,ASV3159,D,0,0
2016_S_SB_D_250,ASV3190,D,0,0
2016_S_SB_D_250,ASV3195,D,0,0
2016_S_SB_D_250,ASV3205,D,0,0
2016_S_SB_D_250,ASV3211,D,0,0
2016_S_SB_D_250,ASV3219,D,0,0
2016_S_SB_D_250,ASV3226,D,0,0
2016_S_SB_D_250,ASV3229,D,0,0
2016_S_SB_D_250,ASV3232,D,0,0
2016_S_SB_D_250,ASV3237,D,0,0
2016_S_SB_D_250,ASV3243,D,0,0
2016_S_SB_D_250,ASV3246,D,0,0
2016_S_SB_D_250,ASV3253,D,0,0
2016_S_SB_D_250,ASV3265,D,0,0
2016_S_SB_D_250,ASV3270,D,0,0
2016_S_SB_D_250,ASV3282,D,0,0
2016_S_SB_D_250,ASV3286,D,0,0
2016_S_SB_D_250,ASV3289,D,0,0
2016_S_SB_D_250,ASV3291,D,0,0
2016_S_SB_D_250,ASV3304,D,0,0
2016_S_SB_D_250,ASV3307,D,0,0
2016_S_SB_D_250,ASV3313,D,0,0
2016_S_SB_D_250,ASV3316,D,0,0
2016_S_SB_D_250,ASV3317,D,0,0
2016_S_SB_D_250,ASV3326,D,0,0
2016_S_SB_D_250,ASV3331,D,0,0
2016_S_SB_D_250,ASV3335,D,0,0
2016_S_SB_D_250,ASV3338,D,0,0
2016_S_SB_D_250,ASV3341,D,0,0
2016_S_SB_D_250,ASV3350,D,0,0
2016_S_SB_D_250,ASV3355,D,0,0
2016_S_SB_D_250,ASV3367,D,0,0
2016_S_SB_D_250,ASV3371,D,0,0
2016_S_SB_D_250,ASV3374,D,0,0
2016_S_SB_D_250,ASV3380,D,0,0
2016_S_SB_D_250,ASV3387,D,0,0
2016_S_SB_D_250,ASV3402,D,0,0
2016_S_SB_D_250,ASV3417,D,0,0
2016_S_SB_D_250,ASV3419,D,0,0
2016_S_SB_D_250,ASV3438,D,0,0
2016_S_SB_D_250,ASV3447,D,0,0
2016_S_SB_D_250,ASV3455,D,0,0
2016_S_SB_D_250,ASV3462,D,0,0
2016_S_SB_D_250,ASV3467,D,0,0
2016_S_SB_D_250,ASV3468,D,0,0
2016_S_SB_D_250,ASV3469,D,0,0
2016_S_SB_D_250,ASV3474,D,0,0
2016_S_SB_D_250,ASV3480,D,0,0
2016_S_SB_D_250,ASV3481,D,0,0
2016_S_SB_D_250,ASV3495,D,0,0
2016_S_SB_D_250,ASV3503,D,0,0
2016_S_SB_D_250,ASV3515,D,0,0
2016_S_SB_D_250,ASV3525,D,0,0
2016_S_SB_D_250,ASV3527,D,0,0
2016_S_SB_D_250,ASV3559,D,0,0
2016_S_SB_D_250,ASV3562,D,0,0
2016_S_SB_D_250,ASV3576,D,0,0
2016_S_SB_D_250,ASV3580,D,0,0
2016_S_SB_D_250,ASV3590,D,0,0
2016_S_SB_D_250,ASV3600,D,0,0
2016_S_SB_D_250,ASV3613,D,0,0
2016_S_SB_D_250,ASV3635,D,0,0
2016_S_SB_D_250,ASV3640,D,0,0
2016_S_SB_D_250,ASV3654,D,0,0
2016_S_SB_D_250,ASV3671,D,0,0
2016_S_SB_D_250,ASV3686,D,0,0
2016_S_SB_D_250,ASV3702,D,0,0
2016_S_SB_D_250,ASV3734,D,0,0
2016_S_SB_D_250,ASV3739,D,0,0
2016_S_SB_D_250,ASV3759,D,0,0
2016_S_SB_D_250,ASV3776,D,0,0
2016_S_SB_D_250,ASV3779,D,0,0
2016_S_SB_D_250,ASV3795,D,0,0
2016_S_SB_D_250,ASV3819,D,0,0
2016_S_SB_D_250,ASV3821,D,0,0
2016_S_SB_D_250,ASV3840,D,0,0
2016_S_SB_D_250,ASV3849,D,0,0
2016_S_SB_D_250,ASV3865,D,0,0
2016_S_SB_D_250,ASV3868,D,0,0
2016_S_SB_D_250,ASV3878,D,0,0
2016_S_SB_D_250,ASV3880,D,0,0
2016_S_SB_D_250,ASV3881,D,0,0
2016_S_SB_D_250,ASV3882,D,0,0
2016_S_SB_D_250,ASV3883,D,0,0
2016_S_SB_D_250,ASV3916,D,0,0
2016_S_SB_D_250,ASV3926,D,0,0
2016_S_SB_D_250,ASV3943,D,0,0
2016_S_SB_D_250,ASV3944,D,0,0
2016_S_SB_D_250,ASV3964,D,0,0
2016_S_SB_D_250,ASV3968,D,0,0
2016_S_SB_D_250,ASV3969,D,0,0
2016_S_SB_D_250,ASV3979,D,0,0
2016_S_SB_D_250,ASV3980,D,0,0
2016_S_SB_D_250,ASV3988,D,0,0
2016_S_SB_D_250,ASV3998,D,0,0
2016_S_SB_D_250,ASV4008,D,0,0
2016_S_SB_D_250,ASV4009,D,0,0
2016_S_SB_D_250,ASV4011,D,0,0
2016_S_SB_D_250,ASV4075,D,0,0
2016_S_SB_D_250,ASV4078,D,0,0
2016_S_SB_D_250,ASV4079,D,0,0
2016_S_SB_D_250,ASV4090,D,0,0
2016_S_SB_D_250,ASV4104,D,0,0
2016_S_SB_D_250,ASV4108,D,0,0
2016_S_SB_D_250,ASV4128,D,0,0
2016_S_SB_D_250,ASV4130,D,0,0
2016_S_SB_D_250,ASV4151,D,0,0
2016_S_SB_D_250,ASV4152,D,0,0
2016_S_SB_D_250,ASV4169,D,0,0
2016_S_SB_D_250,ASV4178,D,0,0
2016_S_SB_D_250,ASV4184,D,0,0
2016_S_SB_D_250,ASV4190,D,0,0
2016_S_SB_D_250,ASV4194,D,0,0
2016_S_SB_D_250,ASV4225,D,0,0
2016_S_SB_D_250,ASV4236,D,0,0
2016_S_SB_D_250,ASV4240,D,0,0
2016_S_SB_D_250,ASV4274,D,0,0
2016_S_SB_D_250,ASV4276,D,0,0
2016_S_SB_D_250,ASV4306,D,0,0
2016_S_SB_D_250,ASV4311,D,0,0
2016_S_SB_D_250,ASV4325,D,0,0
2016_S_SB_D_250,ASV4340,D,0,0
2016_S_SB_D_250,ASV4353,D,0,0
2016_S_SB_D_250,ASV4356,D,0,0
2016_S_SB_D_250,ASV4361,D,0,0
2016_S_SB_D_250,ASV4365,D,0,0
2016_S_SB_D_250,ASV4451,D,0,0
2016_S_SB_D_250,ASV4470,D,0,0
2016_S_SB_D_250,ASV4488,D,0,0
2016_S_SB_D_250,ASV4497,D,0,0
2016_S_SB_D_250,ASV4523,D,0,0
2016_S_SB_D_250,ASV4526,D,0,0
2016_S_SB_D_250,ASV4534,D,0,0
2016_S_SB_D_250,ASV4535,D,0,0
2016_S_SB_D_250,ASV4587,D,0,0
2016_S_SB_D_250,ASV4598,D,0,0
2016_S_SB_D_250,ASV4607,D,0,0
2016_S_SB_D_250,ASV4630,D,0,0
2016_S_SB_D_250,ASV4637,D,0,0
2016_S_SB_D_250,ASV4655,D,0,0
2016_S_SB_D_250,ASV4656,D,0,0
2016_S_SB_D_250,ASV4677,D,0,0
2016_S_SB_D_250,ASV4696,D,0,0
2016_S_SB_D_250,ASV4700,D,0,0
2016_S_SB_D_250,ASV4720,D,0,0
2016_S_SB_D_250,ASV4725,D,0,0
2016_S_SB_D_250,ASV4743,D,0,0
2016_S_SB_D_250,ASV4754,D,0,0
2016_S_SB_D_250,ASV4767,D,0,0
2016_S_SB_D_250,ASV4794,D,0,0
2016_S_SB_D_250,ASV4798,D,0,0
2016_S_SB_D_250,ASV4828,D,0,0
2016_S_SB_D_250,ASV4840,D,0,0
2016_S_SB_D_250,ASV4879,D,0,0
2016_S_SB_D_250,ASV4880,D,0,0
2016_S_SB_D_250,ASV4884,D,0,0
2016_S_SB_D_250,ASV4895,D,0,0
2016_S_SB_D_250,ASV4913,D,0,0
2016_S_SB_D_250,ASV4914,D,0,0
2016_S_SB_D_250,ASV4915,D,0,0
2016_S_SB_D_250,ASV4938,D,0,0
2016_S_SB_D_250,ASV4981,D,0,0
2016_S_SB_D_250,ASV4984,D,0,0
2016_S_SB_D_250,ASV4997,D,0,0
2016_S_SB_D_250,ASV5008,D,0,0
2016_S_SB_D_250,ASV5011,D,0,0
2016_S_SB_D_250,ASV5012,D,0,0
2016_S_SB_D_250,ASV5013,D,0,0
2016_S_SB_D_250,ASV5021,D,0,0
2016_S_SB_D_250,ASV5027,D,0,0
2016_S_SB_D_250,ASV5068,D,0,0
2016_S_SB_D_250,ASV5083,D,0,0
2016_S_SB_D_250,ASV5117,D,0,0
2016_S_SB_D_250,ASV5119,D,0,0
2016_S_SB_D_250,ASV5158,D,0,0
2016_S_SB_D_250,ASV5186,D,0,0
2016_S_SB_D_250,ASV5196,D,0,0
2016_S_SB_D_250,ASV5209,D,0,0
2016_S_SB_D_250,ASV5218,D,0,0
2016_S_SB_D_250,ASV5257,D,0,0
2016_S_SB_D_250,ASV5295,D,0,0
2016_S_SB_D_250,ASV5323,D,0,0
2016_S_SB_D_250,ASV5327,D,0,0
2016_S_SB_D_250,ASV5361,D,0,0
2016_S_SB_D_250,ASV5376,D,0,0
2016_S_SB_D_250,ASV5377,D,0,0
2016_S_SB_D_250,ASV5378,D,0,0
2016_S_SB_D_250,ASV5380,D,0,0
2016_S_SB_D_250,ASV5438,D,0,0
2016_S_SB_D_250,ASV5444,D,0,0
2016_S_SB_D_250,ASV5462,D,0,0
2016_S_SB_D_250,ASV5490,D,0,0
2016_S_SB_D_250,ASV5491,D,0,0
2016_S_SB_D_250,ASV5522,D,0,0
2016_S_SB_D_250,ASV5528,D,0,0
2016_S_SB_D_250,ASV5529,D,0,0
2016_S_SB_D_250,ASV5554,D,0,0
2016_S_SB_D_250,ASV5555,D,0,0
2016_S_SB_D_250,ASV5566,D,0,0
2016_S_SB_D_250,ASV5568,D,0,0
2016_S_SB_D_250,ASV5570,D,0,0
2016_S_SB_D_250,ASV5605,D,0,0
2016_S_SB_D_250,ASV5619,D,0,0
2016_S_SB_D_250,ASV5621,D,0,0
2016_S_SB_D_250,ASV5638,D,0,0
2016_S_SB_D_250,ASV5647,D,0,0
2016_S_SB_D_250,ASV5660,D,0,0
2016_S_SB_D_250,ASV5665,D,0,0
2016_S_SB_D_250,ASV5675,D,0,0
2016_S_SB_D_250,ASV5700,D,0,0
2016_S_SB_D_250,ASV5722,D,0,0
2016_S_SB_D_250,ASV5749,D,0,0
2016_S_SB_D_250,ASV5758,D,0,0
2016_S_SB_D_250,ASV5760,D,0,0
2016_S_SB_D_250,ASV5777,D,0,0
2016_S_SB_D_250,ASV5802,D,0,0
2016_S_SB_D_250,ASV5863,D,0,0
2016_S_SB_D_250,ASV5884,D,0,0
2016_S_SB_D_250,ASV5886,D,0,0
2016_S_SB_D_250,ASV5898,D,0,0
2016_S_SB_D_250,ASV5930,D,0,0
2016_S_SB_D_250,ASV5965,D,0,0
2016_S_SB_D_250,ASV5980,D,0,0
2016_S_SB_D_250,ASV6008,D,0,0
2016_S_SB_D_250,ASV6016,D,0,0
2016_S_SB_D_250,ASV6017,D,0,0
2016_S_SB_D_250,ASV6019,D,0,0
2016_S_SB_D_250,ASV6104,D,0,0
2016_S_SB_D_250,ASV6115,D,0,0
2016_S_SB_D_250,ASV6125,D,0,0
2016_S_SB_D_250,ASV6129,D,0,0
2016_S_SB_D_250,ASV6165,D,0,0
2016_S_SB_D_250,ASV6175,D,0,0
2016_S_SB_D_250,ASV6225,D,0,0
2016_S_SB_D_250,ASV6233,D,0,0
2016_S_SB_D_250,ASV6247,D,0,0
2016_S_SB_D_250,ASV6374,D,0,0
2016_S_SB_D_250,ASV6379,D,0,0
2016_S_SB_D_250,ASV6476,D,0,0
2016_S_SB_D_250,ASV6516,D,0,0
2016_S_SB_D_250,ASV6564,D,0,0
2016_S_SB_D_250,ASV6590,D,0,0
2016_S_SB_D_250,ASV6593,D,0,0
2016_S_SB_D_250,ASV6598,D,0,0
2016_S_SB_D_250,ASV6624,D,0,0
2016_S_SB_D_250,ASV6640,D,0,0
2016_S_SB_D_250,ASV6765,D,0,0
2016_S_SB_D_250,ASV6773,D,0,0
2016_S_SB_D_250,ASV6775,D,0,0
2016_S_SB_D_250,ASV6790,D,0,0
2016_S_SB_D_250,ASV6798,D,0,0
2016_S_SB_D_250,ASV6800,D,0,0
2016_S_SB_D_250,ASV6887,D,0,0
2016_S_SB_D_250,ASV6904,D,0,0
2016_S_SB_D_250,ASV6941,D,0,0
2016_S_SB_D_250,ASV6947,D,0,0
2016_S_SB_D_250,ASV7010,D,0,0
2016_S_SB_D_250,ASV7052,D,0,0
2016_S_SB_D_250,ASV7097,D,0,0
2016_S_SB_D_250,ASV7129,D,0,0
2016_S_SB_D_250,ASV7138,D,0,0
2016_S_SB_D_250,ASV7179,D,0,0
2016_S_SB_D_250,ASV7206,D,0,0
2016_S_SB_D_250,ASV7288,D,0,0
2016_S_SB_D_250,ASV7295,D,0,0
2016_S_SB_D_250,ASV7296,D,0,0
2016_S_SB_D_250,ASV7300,D,0,0
2016_S_SB_D_250,ASV7310,D,0,0
2016_S_SB_D_250,ASV7347,D,0,0
2016_S_SB_D_250,ASV7389,D,0,0
2016_S_SB_D_250,ASV7402,D,0,0
2016_S_SB_D_250,ASV7508,D,0,0
2016_S_SB_D_250,ASV7557,D,0,0
2016_S_SB_D_250,ASV7580,D,0,0
2016_S_SB_D_250,ASV7619,D,0,0
2016_S_SB_D_250,ASV7654,D,0,0
2016_S_SB_D_250,ASV7803,D,0,0
2016_S_SB_D_250,ASV8120,D,0,0
2016_S_SB_D_250,ASV8157,D,0,0
2016_S_SB_D_250,ASV8315,D,0,0
2016_S_SB_D_250,ASV8338,D,0,0
2016_S_SB_D_250,ASV8385,D,0,0
2016_S_SB_D_250,ASV8390,D,0,0
2016_S_SB_D_250,ASV8496,D,0,0
2016_S_SB_D_250,ASV8564,D,0,0
2016_S_SB_D_250,ASV8589,D,0,0
2016_S_SB_D_250,ASV8608,D,0,0
2016_S_SB_D_250,ASV8635,D,0,0
